Transaction_ID,HD_ID,Checkout_Queue_Entry_Time,Store_Entry_Time,Store_Exit_Time,Store_ID
72756129,PFWTUO,2014-05-30 16:31:07.029656,2014-05-30 15:44:28.158266,2014-05-30 17:16:28.327461,Store_19
53787935,GTJZCT,2014-03-10 09:10:36.572432,2014-03-10 07:41:13.653379,2014-03-10 10:02:33.665048,Store_1
40438926,GCOHPP,2015-12-27 08:13:27.791284,2015-12-27 07:51:41.306145,2015-12-27 09:10:48.633846,Store_11
82496593,HRWJCW,2015-09-15 13:48:21.634491,2015-09-15 12:27:26.789902,2015-09-15 13:58:41.743010,Store_9
34916619,WOSUYH,2015-10-05 19:03:30.297164,2015-10-05 18:31:24.846675,2015-10-05 19:50:58.580100,Store_4
46756880,KBWTDM,2015-09-26 16:36:30.146150,2015-09-26 15:15:16.368798,2015-09-26 17:13:31.971335,Store_11
47756287,WEDRBF,2015-12-12 16:55:59.327674,2015-12-12 16:51:46.477698,2015-12-12 17:26:04.834102,Store_19
67888006,E1704168,2015-07-16 18:55:29.020233,2015-07-16 18:30:08.553825,2015-07-16 19:51:35.855273,Store_4
71995333,BZFVUP,2014-11-19 18:43:27.144031,2014-11-19 18:15:18.880362,2014-11-19 19:05:36.956055,Store_12
88593297,OHFMMT,2015-03-02 17:14:15.691290,2015-03-02 16:34:00.171743,2015-03-02 17:53:47.539684,Store_15
20700197,HCMXAF,2014-11-18 18:27:24.212612,2014-11-18 18:17:00.238986,2014-11-18 19:32:47.926382,Store_12
69756881,HHTIVC,2014-12-12 19:07:17.196836,2014-12-12 19:03:14.683212,2014-12-12 19:38:08.345673,Store_16
20066847,FTORLD,2015-09-26 17:00:56.459357,2015-09-26 16:25:34.990251,2015-09-26 17:58:36.463426,Store_12
96472857,EJBDDD,2014-11-23 16:20:02.047207,2014-11-23 16:00:02.827618,2014-11-23 17:23:49.654155,Store_1
22782437,GHRYEO,2014-09-30 16:37:10.869782,2014-09-30 15:59:59.558402,2014-09-30 17:08:47.805192,Store_21
32147279,QTILXE,2015-09-13 14:10:57.151123,2015-09-13 12:13:31.820220,2015-09-13 15:21:26.171760,Store_12
49780085,E2177250,2015-12-03 17:56:58.572504,2015-12-03 17:33:34.893522,2015-12-03 18:21:52.355425,Store_11
70398655,E5052172,2015-08-23 18:47:06.961079,2015-08-23 18:40:00.816911,2015-08-23 19:35:34.142593,Store_20
28555785,SPVHEK,2014-09-05 16:28:58.050973,2014-09-05 15:57:42.230137,2014-09-05 17:20:24.782138,Store_11
74067611,DCRXFE,2015-08-10 16:13:32.582181,2015-08-10 15:52:56.485436,2015-08-10 17:11:41.598016,Store_4
45922600,BPACOQ,2015-12-19 10:27:49.122835,2015-12-19 09:00:25.646560,2015-12-19 11:20:57.211122,Store_12
92926943,BBHJAY,2015-09-28 10:30:25.181299,2015-09-28 09:59:33.816004,2015-09-28 11:04:49.209489,Store_2
88243436,IDICGS,2015-06-02 16:23:26.219909,2015-06-02 15:47:24.118466,2015-06-02 17:11:50.336657,Store_19
75004057,ABYBYX,2014-10-19 16:31:34.817896,2014-10-19 15:01:11.872089,2014-10-19 17:18:04.343201,Store_12
93406466,UAXWIT,2014-04-27 17:11:03.318545,2014-04-27 16:41:00.707378,2014-04-27 18:00:04.739592,Store_17
61654059,VRCXAP,2015-07-01 18:41:04.614801,2015-07-01 18:26:13.869958,2015-07-01 19:02:16.183843,Store_5
83294585,LOTHIM,2015-07-13 16:26:47.213693,2015-07-13 15:24:03.049121,2015-07-13 17:15:18.864929,Store_21
25770342,RRAWEP,2015-08-10 17:56:56.063732,2015-08-10 17:35:02.076853,2015-08-10 18:28:38.874897,Store_16
96102205,FJGJZA,2015-08-26 18:06:18.324782,2015-08-26 17:26:32.972463,2015-08-26 18:35:40.188984,Store_4
90206197,TFGBTR,2015-05-13 19:11:06.621585,2015-05-13 18:14:49.723960,2015-05-13 19:37:31.059167,Store_1
64999295,MSMGFQ,2014-04-07 16:59:35.767512,2014-04-07 16:25:40.198431,2014-04-07 17:44:17.511283,Store_10
46888969,CDWEJM,2015-09-17 18:48:08.892588,2015-09-17 18:30:49.891695,2015-09-17 20:00:59.513605,Store_21
75959726,UDKGSM,2014-01-01 15:39:06.795795,2014-01-01 15:05:27.168667,2014-01-01 16:25:35.556655,Store_1
15103190,DSUGWF,2014-09-27 18:21:10.802330,2014-09-27 16:56:17.142850,2014-09-27 20:23:35.439672,Store_6
95504763,YYJFHM,2015-02-25 16:48:23.266777,2015-02-25 16:20:12.608975,2015-02-25 17:41:18.419644,Store_3
99468167,VUAVRT,2015-04-23 16:24:56.915577,2015-04-23 15:58:45.258420,2015-04-23 17:37:43.615578,Store_20
95593421,ZOINNH,2015-01-25 18:45:07.013313,2015-01-25 18:17:04.034303,2015-01-25 19:34:38.295003,Store_12
15240742,RZUMUQ,2015-08-07 13:15:22.618043,2015-08-07 12:30:49.372163,2015-08-07 13:44:35.477334,Store_12
64068324,XAHDZG,2015-11-21 17:00:55.460133,2015-11-21 16:50:58.794171,2015-11-21 17:46:34.419582,Store_24
48629630,STFUCV,2015-10-22 17:27:29.984888,2015-10-22 16:47:41.402289,2015-10-22 18:48:59.791745,Store_23
51519858,NZPRZH,2015-12-22 16:45:49.326253,2015-12-22 15:31:30.335964,2015-12-22 17:10:22.938331,Store_25
60698048,XVBDNF,2015-12-18 19:17:37.412040,2015-12-18 18:37:40.874559,2015-12-18 19:40:29.529312,Store_19
71172012,NAYSZU,2015-12-10 17:31:47.991930,2015-12-10 16:34:08.627593,2015-12-10 18:15:37.808954,Store_4
68372917,PCECTJ,2014-06-06 16:04:48.509590,2014-06-06 15:04:01.499064,2014-06-06 17:24:31.335795,Store_1
78648630,RBNGQA,2014-01-06 17:31:19.011656,2014-01-06 16:45:13.297843,2014-01-06 18:04:41.519913,Store_23
11235367,PYOXWF,2015-04-24 17:02:42.217791,2015-04-24 16:29:51.806874,2015-04-24 17:15:29.522080,Store_14
48610140,GRKBNX,2014-11-21 18:31:13.527887,2014-11-21 17:55:40.339854,2014-11-21 19:08:53.732660,Store_23
95766267,HKIOGG,2015-12-19 18:06:16.500628,2015-12-19 17:28:04.657309,2015-12-19 18:48:37.814729,Store_22
13233428,DBJWML,2015-05-29 12:22:41.399318,2015-05-29 11:39:03.191555,2015-05-29 13:57:41.814754,Store_14
17262913,FZRAPC,2015-01-13 18:16:34.282966,2015-01-13 17:43:09.738719,2015-01-13 19:44:35.982857,Store_7
45192460,IJEODE,2014-01-04 10:08:19.870731,2014-01-04 09:11:31.809663,2014-01-04 11:59:41.318953,Store_9
45474258,SKRYKH,2014-11-16 10:23:01.243362,2014-11-16 09:08:00.030738,2014-11-16 12:02:18.914123,Store_23
46343707,HFGLRC,2014-04-10 16:34:47.777780,2014-04-10 16:08:56.876087,2014-04-10 17:35:33.524015,Store_13
31360691,JSBZRZ,2015-05-24 17:44:42.760021,2015-05-24 17:03:01.388524,2015-05-24 18:37:36.535859,Store_18
54455289,IZNAZA,2014-12-28 19:03:14.830914,2014-12-28 18:14:52.206732,2014-12-28 19:20:35.233986,Store_16
31512136,SEXIVP,2014-02-19 12:22:32.048810,2014-02-19 11:16:10.528154,2014-02-19 13:11:08.288925,Store_4
68090478,HPANEM,2015-09-19 19:38:05.100366,2015-09-19 18:03:33.229691,2015-09-19 19:59:55.786323,Store_11
85726530,DLJLPZ,2015-08-21 12:30:24.246249,2015-08-21 11:56:36.272697,2015-08-21 13:29:18.178183,Store_10
87924874,NXYFCC,2015-02-09 08:07:05.506079,2015-02-09 07:22:36.284319,2015-02-09 08:44:21.263402,Store_17
99554998,E3410240,2015-07-05 18:12:07.626766,2015-07-05 17:26:29.204571,2015-07-05 18:39:17.553993,Store_1
23134282,MTEPAZ,2015-05-19 13:22:43.679708,2015-05-19 12:33:36.342808,2015-05-19 15:00:12.286888,Store_22
,NLQMEH,2015-09-11 16:56:58.034398,2015-09-11 15:12:45.989427,2015-09-11 18:57:49.298397,Store_21
54028573,XKBCCF,2015-01-01 17:14:09.279823,2015-01-01 16:43:40.443534,2015-01-01 18:30:30.645762,Store_1
51200957,RPFXFR,2015-11-06 14:21:55.728584,2015-11-06 13:00:14.277954,2015-11-06 15:15:42.076794,Store_4
24659394,DJLRTA,2014-07-07 14:32:54.006870,2014-07-07 13:43:19.437443,2014-07-07 15:48:26.183433,Store_12
58547472,ZCQVRN,2014-12-20 16:30:16.546108,2014-12-20 15:54:42.664971,2014-12-20 17:08:09.750514,Store_1
40075402,TNXOGC,2014-01-14 16:44:51.327548,2014-01-14 15:47:38.158111,2014-01-14 17:17:56.316585,Store_18
80267246,JDMSKR,2014-06-25 10:15:05.210604,2014-06-25 09:35:11.338133,2014-06-25 11:20:43.965607,Store_1
18187733,E9245802,2014-11-14 18:37:03.920493,2014-11-14 17:25:14.033194,2014-11-14 19:11:24.536635,Store_4
88499330,XNDRGN,2014-11-19 08:19:55.244264,2014-11-19 07:41:25.606824,2014-11-19 09:07:45.255307,Store_23
65365401,KKMQXR,2015-11-22 11:27:09.384161,2015-11-22 10:22:32.033456,2015-11-22 12:23:29.329853,Store_15
87027052,DHZVJD,2015-08-06 19:01:56.520767,2015-08-06 18:37:23.103166,2015-08-06 20:05:31.133629,Store_23
80970311,RXMMJJ,2015-03-17 11:11:39.664113,2015-03-17 10:48:35.251592,2015-03-17 11:42:42.571983,Store_3
82636707,EKXWJC,2015-11-20 16:20:07.269193,2015-11-20 14:17:14.974037,2015-11-20 17:37:10.720971,Store_12
55934796,YKXMAM,2015-04-22 09:01:27.085172,2015-04-22 07:58:35.283179,2015-04-22 09:53:07.423925,Store_21
84001012,CTGRON,2015-12-17 17:16:57.228466,2015-12-17 17:13:35.236510,2015-12-17 17:39:44.863511,Store_24
49813256,YRHCUK,2015-08-22 09:17:11.284893,2015-08-22 08:42:08.864779,2015-08-22 10:04:45.057600,Store_2
63922251,NXYFCC,2015-06-16 17:31:53.071047,2015-06-16 16:49:30.363437,2015-06-16 17:55:01.988356,Store_4
96663930,SYKISZ,2014-02-28 16:38:12.779554,2014-02-28 15:30:05.233281,2014-02-28 16:50:45.816800,Store_9
79519750,QEXYFM,2015-01-31 17:48:16.404231,2015-01-31 15:55:34.542204,2015-01-31 19:03:32.828216,Store_6
86505377,WRUXFP,2014-04-20 16:20:22.442169,2014-04-20 15:24:36.824723,2014-04-20 17:35:15.997235,Store_13
45013139,OADQMO,2014-12-08 16:57:41.731068,2014-12-08 15:48:40.332754,2014-12-08 17:44:52.819825,Store_3
58476384,MJBVJY,2015-09-15 16:51:48.996078,2015-09-15 16:00:36.210445,2015-09-15 18:02:04.267304,Store_21
18519325,E1947188,2015-12-05 16:40:30.789058,2015-12-05 16:17:41.577462,2015-12-05 17:37:11.667703,Store_21
16558743,KLXJNM,2014-12-02 16:54:51.833229,2014-12-02 16:35:29.011288,2014-12-02 18:19:06.459510,Store_16
73489996,ZOVCBU,2015-07-19 18:27:29.797606,2015-07-19 17:51:38.661830,2015-07-19 19:44:19.239874,Store_4
23906303,LIRPMP,2014-09-08 19:09:56.493510,2014-09-08 19:01:53.393271,2014-09-08 19:35:50.081003,Store_15
84517134,E7617750,2014-07-21 07:04:42.246507,2014-07-21 06:23:40.460890,2014-07-21 08:11:12.922389,Store_14
35256945,GYXNZM,2014-10-08 18:55:42.980470,2014-10-08 18:02:40.899805,2014-10-08 20:03:16.580015,Store_23
42845237,VUWDBS,2015-04-07 15:57:51.938652,2015-04-07 15:28:53.527606,2015-04-07 16:32:09.594156,Store_23
75282214,HKTOYA,2015-12-12 12:12:20.893673,2015-12-12 10:25:18.530326,2015-12-12 13:36:45.474740,Store_18
23729231,GBAPJX,2014-05-23 17:07:11.314005,2014-05-23 16:16:56.697918,2014-05-23 17:30:34.844505,Store_17
99376256,LCTPIS,2014-02-19 16:32:39.569642,2014-02-19 15:30:17.735114,2014-02-19 17:34:19.484121,Store_17
99811109,ATVWRH,2014-09-17 11:28:02.790902,2014-09-17 10:38:29.489236,2014-09-17 12:24:51.809915,Store_23
72797528,MIMCGS,2014-09-11 08:49:48.697360,2014-09-11 08:11:08.809408,2014-09-11 10:34:31.121127,Store_21
84134030,YJNXPA,2015-03-04 18:02:25.821616,2015-03-04 17:54:36.143623,2015-03-04 18:40:10.851756,Store_12
48185805,KLAXIN,2014-11-24 16:19:30.347359,2014-11-24 15:12:10.208576,2014-11-24 16:48:07.168413,Store_19
60583489,XWLYUX,2014-07-26 17:48:45.545429,2014-07-26 16:57:37.036705,2014-07-26 18:16:09.999821,Store_10
,ERTRUC,2014-05-23 18:56:24.497010,2014-05-23 18:34:44.860750,2014-05-23 19:46:05.986717,Store_1
45673786,XWOARI,2015-12-09 16:22:16.392840,2015-12-09 15:00:06.722430,2015-12-09 17:02:53.867123,Store_12
55539958,TDUZUO,2015-08-26 08:51:23.932144,2015-08-26 08:03:36.462464,2015-08-26 09:08:21.338378,Store_21
13747752,ASYTPR,2014-07-05 11:45:16.906916,2014-07-05 10:59:34.221698,2014-07-05 13:39:26.021535,Store_18
85765895,ADETXH,2014-04-15 14:03:22.419229,2014-04-15 13:32:49.799644,2014-04-15 14:51:30.629894,Store_21
46175597,VVYSRU,2014-12-20 16:15:25.073701,2014-12-20 14:52:00.162800,2014-12-20 18:01:30.126966,Store_12
16677272,UFRPRG,2015-12-27 16:50:16.458377,2015-12-27 16:16:03.882619,2015-12-27 17:56:48.398888,Store_16
29182036,KCWXMK,2015-12-06 17:56:12.576333,2015-12-06 16:39:41.734238,2015-12-06 18:39:00.219852,Store_1
10196908,YMQKJK,2015-12-19 18:32:31.088504,2015-12-19 17:56:08.943789,2015-12-19 19:08:13.598601,Store_12
12953226,ZQLLLZ,2015-05-13 16:33:12.015696,2015-05-13 16:28:16.055192,2015-05-13 17:04:31.231797,Store_23
71903949,UCACBD,2015-05-14 16:20:49.027220,2015-05-14 15:51:11.438272,2015-05-14 17:31:18.430065,Store_10
25620648,TIZHCF,2015-09-30 16:32:21.397834,2015-09-30 15:58:16.916437,2015-09-30 18:26:56.465219,Store_4
19600994,KGCKGV,2014-11-14 17:55:37.904472,2014-11-14 17:17:32.080585,2014-11-14 19:22:04.642093,Store_16
97742090,E0070515,2015-06-25 10:00:34.066522,2015-06-25 08:51:40.931384,2015-06-25 10:35:12.677464,Store_1
,AZJQOO,,2015-01-24 16:44:59.872712,2015-01-24 18:24:06.491873,Store_20
,XCTSXT,2015-02-26 15:34:06.960737,2015-02-26 15:08:37.480369,2015-02-26 17:32:20.579194,Store_1
18099535,TTVSDZ,2014-03-14 15:56:23.723387,2014-03-14 15:29:31.956730,2014-03-14 17:50:36.676088,Store_12
84041674,SHFXDT,2015-04-25 17:50:08.435862,2015-04-25 16:39:50.074525,2015-04-25 18:33:59.780154,Store_22
87266742,NPXULG,2014-07-08 09:14:20.208740,2014-07-08 08:25:45.513312,2014-07-08 09:48:26.803990,Store_4
37145948,ZSXFMN,2015-12-26 11:43:21.067426,2015-12-26 10:37:50.187923,2015-12-26 12:40:43.092919,Store_10
25619967,RYCBSF,2015-12-01 16:39:11.252690,2015-12-01 15:35:49.780107,2015-12-01 18:04:43.226576,Store_20
29301296,E5999491,2014-06-27 12:38:10.618608,2014-06-27 12:08:29.803083,2014-06-27 13:08:15.466464,Store_12
13590661,UQYKCK,2015-01-14 16:49:49.783687,2015-01-14 16:10:02.011735,2015-01-14 17:23:25.535893,Store_18
95941725,OGXQSA,2014-03-09 14:13:54.510052,2014-03-09 13:23:31.162146,2014-03-09 15:04:18.506181,Store_1
42147371,FPBRZF,2014-11-20 18:19:50.530969,2014-11-20 17:58:05.736448,2014-11-20 18:28:39.851584,Store_9
88657400,WMXNIX,2015-04-06 09:12:54.747397,2015-04-06 08:34:40.979922,2015-04-06 10:19:03.405106,Store_18
62029755,YZVAZD,2015-12-24 18:31:14.195541,2015-12-24 17:17:06.850854,2015-12-24 19:39:16.659615,Store_1
28573811,IDZOCP,2015-12-19 10:00:58.799510,2015-12-19 08:56:43.990112,2015-12-19 10:05:31.276873,Store_12
73448564,RHAFDW,2015-07-20 18:06:28.135328,2015-07-20 17:02:13.297128,2015-07-20 19:52:49.982551,Store_23
99069329,MSCFHQ,2015-12-05 10:43:30.740990,2015-12-05 10:09:15.850581,2015-12-05 11:38:45.037682,Store_13
46444003,OCSUYT,2014-12-20 17:07:11.634332,2014-12-20 16:15:19.449460,2014-12-20 17:16:01.272145,Store_24
42479040,MSYDOW,2014-08-03 19:12:05.600781,2014-08-03 18:30:32.215693,2014-08-03 19:27:24.985837,Store_12
88157948,PITHHF,2014-05-26 18:07:07.074934,2014-05-26 17:25:27.966700,2014-05-26 19:48:34.567643,Store_14
76123814,E4596437,2015-10-22 19:19:41.736566,2015-10-22 18:59:04.732610,2015-10-22 19:32:20.994336,Store_21
56592050,ERHCAE,2014-03-06 13:48:57.952491,2014-03-06 13:41:47.397497,2014-03-06 14:51:32.094673,Store_21
81546828,VVUEOS,2014-05-10 16:18:57.256257,2014-05-10 15:25:57.535075,2014-05-10 16:40:37.715306,Store_1
57710113,BGNVVO,2015-02-11 17:39:22.054238,2015-02-11 16:16:02.559557,2015-02-11 18:53:57.487178,Store_5
49909543,OCGGZO,2015-03-29 18:17:48.785760,2015-03-29 17:22:59.133371,2015-03-29 18:47:49.147558,Store_18
91908052,MGZFKM,2014-11-01 16:05:03.191008,2014-11-01 15:47:11.081363,2014-11-01 17:15:00.334121,Store_21
22658082,UPINNH,2015-04-21 18:40:46.158670,2015-04-21 17:51:42.692008,2015-04-21 19:45:13.592037,Store_15
71952130,LLGVSZ,2014-12-10 16:22:58.659741,2014-12-10 15:48:59.024787,2014-12-10 17:18:53.283933,Store_23
30372237,FOSGGP,2015-12-20 13:55:59.885346,2015-12-20 12:18:51.416242,2015-12-20 14:51:56.889559,Store_2
88457809,XRHTOS,2014-07-13 18:48:40.110862,2014-07-13 17:03:55.130886,2014-07-13 19:35:41.477875,Store_25
57141615,RSIGCU,2015-02-26 17:36:07.581549,2015-02-26 16:33:41.838440,2015-02-26 19:08:22.202453,Store_15
89195758,MUVJEH,2014-01-07 17:19:19.878222,2014-01-07 16:46:10.763573,2014-01-07 17:37:29.697387,Store_13
12031710,TBUMFX,2015-04-27 12:35:39.845326,2015-04-27 11:51:21.577901,2015-04-27 13:47:15.223700,Store_13
10714298,OPJXKB,2015-04-30 10:03:59.207049,2015-04-30 08:56:50.074090,2015-04-30 11:28:01.155420,Store_6
72573174,PUXVDL,2014-12-14 08:14:50.254540,2014-12-14 07:56:44.890989,2014-12-14 08:43:49.538346,Store_21
36698611,ZUEASW,2015-12-05 17:16:04.629934,2015-12-05 16:27:55.353212,2015-12-05 18:19:09.604119,Store_16
56338062,HREQAT,2015-12-02 13:39:46.678767,2015-12-02 11:51:09.230151,2015-12-02 15:45:04.168101,Store_17
22592300,SOWUEJ,2015-03-04 11:34:24.302977,2015-03-04 10:52:46.838148,2015-03-04 11:48:29.243107,Store_23
78961216,BNPGBI,2015-02-23 10:21:31.837598,2015-02-23 09:07:51.069558,2015-02-23 11:46:29.982267,Store_5
17815853,AIXRVU,2014-06-08 18:01:29.923679,2014-06-08 16:46:31.128381,2014-06-08 18:37:10.517789,Store_15
83458609,E2777460,2014-10-10 09:10:10.209480,2014-10-10 08:41:24.739900,2014-10-10 09:59:34.750353,Store_8
75868014,KGYOQM,2015-08-16 06:51:06.379628,2015-08-16 05:39:23.449591,2015-08-16 08:27:35.818565,Store_12
71679242,DTHAWT,2015-12-20 17:48:06.228066,2015-12-20 17:16:20.651510,2015-12-20 18:46:02.788915,Store_4
57798111,NJFQAQ,2015-05-02 16:39:30.818398,2015-05-02 16:09:17.766077,2015-05-02 17:33:11.697640,Store_23
44806016,QEMFEE,2015-05-04 18:48:27.212597,2015-05-04 18:39:09.198821,2015-05-04 19:27:58.023620,Store_24
13961459,VDHJUS,2014-10-12 16:17:09.763726,2014-10-12 15:43:22.547669,2014-10-12 17:38:08.521197,Store_1
74524731,CTYMDL,2015-01-28 17:27:44.502686,2015-01-28 16:38:12.566097,2015-01-28 18:41:34.040004,Store_16
47341931,NLEAOB,2014-11-20 11:42:41.589064,2014-11-20 11:23:15.940518,2014-11-20 12:16:33.245225,Store_25
20507616,EOHRIU,2015-12-13 17:40:16.308307,2015-12-13 16:59:17.330716,2015-12-13 18:27:37.718634,Store_15
40661391,XSBZWH,2014-12-16 09:32:21.873984,2014-12-16 09:00:02.911915,2014-12-16 10:17:21.572315,Store_12
82213923,CUKICO,2015-03-09 17:58:05.181427,2015-03-09 17:04:38.250747,2015-03-09 19:28:09.394314,Store_18
52288013,VXMQXB,2014-06-08 13:43:27.601649,2014-06-08 13:33:53.558631,2014-06-08 14:36:50.897073,Store_23
70818519,HJPIAE,2014-02-15 18:20:42.815816,2014-02-15 17:36:52.318380,2014-02-15 19:04:35.930510,Store_22
70032348,UYWXXY,2014-12-12 18:05:30.358649,2014-12-12 17:33:49.364247,2014-12-12 18:50:43.235039,Store_12
93373210,GXWCHI,2014-11-19 18:00:07.581153,2014-11-19 17:29:09.148523,2014-11-19 19:15:40.084168,Store_11
78627310,UIASPV,2014-03-23 18:45:41.998094,2014-03-23 18:32:01.574319,2014-03-23 19:40:09.726517,Store_3
77104423,DUDXSC,2014-02-06 18:25:57.883616,2014-02-06 17:31:43.203848,2014-02-06 19:00:57.492961,Store_21
34024207,MOTVLC,2015-02-10 14:51:56.030097,2015-02-10 13:36:04.771783,2015-02-10 15:31:11.350646,Store_21
60939296,PFWTUO,2014-12-15 12:28:35.956871,2014-12-15 11:32:49.939498,2014-12-15 12:59:29.100201,Store_23
30123811,NXDXFS,2015-09-01 18:09:33.642821,2015-09-01 16:42:17.307333,2015-09-01 18:37:27.070715,Store_23
31358236,CDMUGX,2015-12-01 17:13:24.202053,2015-12-01 16:19:59.587412,2015-12-01 18:03:10.116363,Store_17
43635971,MCHYBP,2014-12-09 18:52:28.064828,2014-12-09 18:37:29.398957,2014-12-09 19:07:14.516092,Store_14
67456660,WIZDBF,2015-03-30 16:49:49.277097,2015-03-30 16:00:47.918165,2015-03-30 17:51:08.030224,Store_3
44175872,ENKKSQ,2015-12-02 16:18:57.558515,2015-12-02 15:58:55.963449,2015-12-02 17:38:31.834577,Store_2
,VXZWAZ,,2015-11-12 11:52:18.287134,2015-11-12 13:54:23.836062,Store_20
,YHGKNI,2015-03-04 13:39:37.257229,2015-03-04 13:09:57.473361,2015-03-04 15:49:09.313226,Store_1
69243932,WDYQLH,2015-03-08 18:19:50.736063,2015-03-08 17:42:45.952828,2015-03-08 19:19:55.420170,Store_21
44923601,QEGMGC,2015-05-29 16:06:57.301612,2015-05-29 15:29:58.254756,2015-05-29 17:38:59.247519,Store_12
66752068,PNVLKB,2015-02-05 16:10:38.340116,2015-02-05 14:46:02.763754,2015-02-05 17:33:35.940631,Store_2
69729491,SCARGQ,2014-03-26 16:51:46.969754,2014-03-26 15:49:09.606423,2014-03-26 17:19:42.602530,Store_11
79209398,GQIXMW,2014-11-18 13:00:52.036979,2014-11-18 12:42:01.078031,2014-11-18 13:39:18.220799,Store_10
54391957,E7267928,2015-07-16 13:46:22.840224,2015-07-16 12:40:45.968323,2015-07-16 14:40:44.038356,Store_25
65602565,EKFNDX,2014-10-14 17:40:11.127668,2014-10-14 16:53:16.525978,2014-10-14 18:34:43.747324,Store_13
50400072,WFSIUA,2014-01-03 12:33:05.553167,2014-01-03 11:38:34.773765,2014-01-03 13:12:39.823595,Store_4
26643103,VPWECD,2014-04-26 17:30:42.196410,2014-04-26 16:25:12.812089,2014-04-26 18:24:08.587897,Store_19
93847249,VWUTTE,2015-02-10 16:29:52.172581,2015-02-10 16:03:13.758718,2015-02-10 17:27:08.935831,Store_1
32633481,VBDXBC,2015-12-24 16:51:15.068701,2015-12-24 16:13:42.106479,2015-12-24 17:33:25.271374,Store_4
53395916,TNMPJU,2015-08-21 17:31:31.110573,2015-08-21 16:02:06.945441,2015-08-21 19:07:02.287819,Store_1
51090169,BLCYKA,2014-06-09 19:30:22.593235,2014-06-09 18:32:15.336697,2014-06-09 19:50:35.090360,Store_16
20694717,E2813345,2014-12-06 17:50:15.964282,2014-12-06 16:27:17.590313,2014-12-06 18:27:10.336508,Store_3
56926624,XVCACG,2015-04-27 08:33:00.300812,2015-04-27 07:57:36.126621,2015-04-27 09:28:52.673399,Store_1
50448508,UFUPHZ,2014-02-08 16:57:19.239584,2014-02-08 15:50:33.819285,2014-02-08 18:14:17.396668,Store_17
18894295,ZNJNZN,2015-02-08 17:57:44.256167,2015-02-08 17:07:57.490421,2015-02-08 18:42:41.554693,Store_23
21114535,NAWYCS,2015-08-22 17:35:08.916296,2015-08-22 16:31:32.595495,2015-08-22 17:42:34.077033,Store_4
44573076,CKHHDE,2015-05-01 18:09:38.841246,2015-05-01 17:31:12.141960,2015-05-01 19:06:30.101127,Store_3
82989940,DSKJCN,2015-04-07 12:54:04.931118,2015-04-07 12:30:13.832665,2015-04-07 13:30:14.732955,Store_14
81061299,RBQYVA,2015-08-20 14:39:37.333305,2015-08-20 14:23:35.682943,2015-08-20 16:12:10.128090,Store_9
21771285,AIHLME,2014-03-04 17:32:46.987326,2014-03-04 16:38:20.401290,2014-03-04 18:44:03.178479,Store_12
97195340,E7238896,2015-12-14 18:14:04.823226,2015-12-14 17:31:35.403642,2015-12-14 19:32:49.523324,Store_16
27629866,RUIKSQ,2015-01-14 16:59:21.640921,2015-01-14 16:08:51.888402,2015-01-14 18:11:55.639665,Store_3
28999929,GLTKBM,2014-04-06 17:46:42.905993,2014-04-06 17:03:46.071248,2014-04-06 18:26:56.700263,Store_23
42413437,KPRZNR,2015-04-20 16:22:02.417156,2015-04-20 15:44:24.393456,2015-04-20 17:16:53.079496,Store_4
64078452,NDIQYA,2015-04-11 11:26:01.484730,2015-04-11 10:10:42.057101,2015-04-11 12:16:22.339761,Store_22
20244145,LXOPVP,2014-01-02 17:08:25.115628,2014-01-02 16:46:48.894155,2014-01-02 17:54:48.237943,Store_20
20691913,LVBHDK,2015-12-20 17:44:39.448465,2015-12-20 17:14:52.965888,2015-12-20 19:36:53.460442,Store_5
86326825,E0838746,2015-12-01 18:44:23.448330,2015-12-01 18:27:22.235218,2015-12-01 19:39:01.750169,Store_23
96239161,FNZISS,2015-07-12 18:22:06.064185,2015-07-12 17:09:11.046792,2015-07-12 19:30:47.222888,Store_4
82738438,ZKRCJG,2014-03-04 16:58:18.977510,2014-03-04 16:19:45.640619,2014-03-04 17:16:13.974912,Store_25
45150733,UTBCOP,2014-10-07 19:54:53.682414,2014-10-07 18:47:11.988636,2014-10-07 20:05:41.967025,Store_20
47949772,QLSTOK,2014-12-19 17:57:38.492844,2014-12-19 17:47:48.263523,2014-12-19 18:28:18.829638,Store_9
93809917,MUIQKI,2015-07-01 17:21:10.823973,2015-07-01 16:43:25.154516,2015-07-01 17:31:33.891555,Store_22
50713500,SNYYNM,2015-12-05 16:20:06.788357,2015-12-05 15:05:21.949625,2015-12-05 17:06:46.257448,Store_4
99657966,EMPKVZ,2014-07-18 09:43:57.715205,2014-07-18 08:20:07.603723,2014-07-18 10:24:25.032585,Store_1
45752815,GQZFXW,2015-11-23 16:54:08.241371,2015-11-23 15:57:48.276189,2015-11-23 17:58:23.638261,Store_14
55589290,GOTIVD,2014-04-25 17:35:48.914112,2014-04-25 17:07:44.578333,2014-04-25 18:18:41.286258,Store_21
25986382,UOXRLY,2015-12-01 17:34:12.822457,2015-12-01 16:37:28.700990,2015-12-01 18:01:58.804284,Store_23
14984842,NEWQOY,2014-04-11 17:27:31.252804,2014-04-11 16:23:41.805243,2014-04-11 17:48:57.397597,Store_3
40080472,PBEYNH,2015-12-14 17:24:44.758669,2015-12-14 16:40:38.083822,2015-12-14 18:11:13.234907,Store_12
